id,actual_wait div 60000
0,36.518517
1,15.7118435
2,42.676304
3,-6.727242
4,-2.080433
5,14.341432
6,10.307981
7,-6.727242
8,40.54137
9,52.709507
10,-3.3681185
11,52.709507
12,62.05434
13,-3.3681185
14,52.709507
15,15.633467
16,-2.2079952
17,17.418589
18,-5.439558
19,10.81745
20,31.222397
21,62.05434
22,14.353195
23,-1.2952633
24,-2.080433
25,18.779896
26,4.471123
27,18.040827
28,-2.080433
29,18.098465
30,-2.080433
31,1.7592546
32,-2.080433
33,12.974954
34,9.319729
35,12.02649
36,-2.080433
37,-1.2952633
38,5.890047
39,-1.2952633
40,11.291901
41,-2.080433
42,-2.080433
43,0.52612144
44,5.939811
45,-2.080433
46,-1.2454987
47,-2.080433
48,17.214886
49,-2.080433
50,18.098465
51,16.379957
52,16.816416
53,0.52612144
54,-2.080433
55,30.563843
56,-2.080433
57,0.52612144
58,12.326797
59,-2.080433
60,18.098465
61,16.379957
62,16.379957
63,6.3265076
64,5.939811
65,0.52612144
66,78.03592
67,-18.02352
68,91.65238
69,68.702
70,-7.427078
71,99.702324
72,97.65067
73,68.702
74,74.700294
75,91.65238
76,75.13559
77,91.65238
78,103.26449
79,91.65238
80,99.702324
81,85.63469
82,97.709145
83,95.36071
84,100.16467
85,-18.02352
86,-7.454325
87,114.82573
88,-7.0598774
89,82.72842
90,82.72842
91,-2.4811218
92,-2.4811218
93,4.792337
94,-0.34410757
95,90.77836
96,-6.7478733
97,76.710724
98,103.058975
99,15.06209
100,114.228134
101,-11.442393
102,114.228134
103,126.27509
104,-2.4811218
105,114.228134
106,58.60794
107,108.21044
108,79.66565
109,103.07838
110,108.99948
111,87.71559
112,109.07667
113,-7.0598774
114,89.05416
115,108.67279
116,114.228134
117,-2.4811218
118,85.66394
119,105.86201
120,83.03647
121,114.69048
122,-2.4811218
123,102.61603
124,108.61432
125,102.59663
126,102.61603
127,114.228134
128,124.86996
129,103.07838
130,114.228134
131,76.710724
132,108.21044
133,97.060684
134,96.598335
135,76.710724
136,114.82573
137,-7.0598774
138,101.50536
139,3.5365639
140,96.598335
141,114.228134
142,3.5365639
143,102.61603
144,-7.0598774
145,5.6003284
146,22.195059
147,24.246712
148,9.250834
149,21.419703
150,8.567529
151,21.431465
152,-1.1154418
153,21.65048
154,122.29379
155,22.22508
156,11.366239
157,-0.8846638
158,122.67895
159,11.332678
160,18.340128
161,106.331245
162,100.308136
163,114.38119
164,10.744002
165,22.48541
166,31.041595
167,11.332678
168,69.8619
169,11.829395
170,128.37
171,10.744002
172,21.497774
173,111.92566
174,29.058304
175,33.09811
176,128.37
177,90.919624
178,116.73845
179,22.28448
180,11.848789
181,11.332678
182,102.03233
183,94.29044
184,22.272717
185,84.90193
186,92.95187
187,128.37
188,116.73845
189,110.2778
190,21.662243
191,94.29044
192,27.426376
193,112.16373
194,21.662243
195,-0.8846638
196,23.22448
197,90.919624
198,21.486012
199,116.295494
200,84.90193
201,116.295494
202,90.919624
203,90.919624
204,124.34544
205,-0.3055901
206,121.889915
207,96.917915
208,22.38955
209,9.711778
210,22.28448
211,84.90193
212,3.6940923
213,5.1330223
214,96.917915
215,124.16409
216,110.2778
217,28.302162
218,96.917915
219,96.917915
220,21.662243
221,90.919624
222,25.173464
223,84.90193
224,33.09811
225,40.456024
226,121.889915
227,16.222752
228,116.295494
229,3.6940923
230,-0.8846638
231,11.829395
232,10.8030815
233,109.9229
234,110.2778
235,22.28448
236,94.29044
237,14.845268
238,39.372135
239,45.20596
240,21.662243
241,27.87138
242,116.75784
243,122.75614
244,-0.8846638
245,11.332678
246,137.73122
247,116.73845
248,116.73845
249,91.42789
250,90.90022
251,21.662243
252,21.65048
253,17.350363
254,11.332678
255,116.295494
256,29.76249
257,24.14868
258,-10.964229
259,13.055519
260,35.56002
261,41.21291
262,121.517784
263,75.08419
264,24.379457
265,115.730865
266,13.802408
267,13.286297
268,121.729164
269,-3.3185608
270,12.7567005
271,124.243164
272,90.354996
273,121.74856
274,116.193214
275,14.725225
276,121.74856
277,90.354996
278,148.54709
279,121.74856
280,127.74686
281,20.413427
282,121.74856
283,127.74686
284,14.725225
285,17.322641
286,23.451395
287,128.2092
288,122.19151
289,75.314964
290,121.74856
291,24.178701
292,121.75892
293,83.97602
294,24.34317
295,5.647711
296,18.361773
297,13.286297
298,123.63448
299,47.976048
300,123.61509
301,122.21091
302,122.19151
303,18.340841
304,123.63448
305,1.068955
306,43.536045
307,128.2092
308,127.77661
309,129.63278
310,123.61509
311,49.2596
312,133.82304
313,102.806274
314,24.450794
315,130.26086
316,7.086641
317,50.461166
318,122.19151
319,93.41776
320,40.054607
321,121.74856
322,101.29141
323,121.74856
324,44.66715
325,122.19151
326,124.994545
327,127.74686
328,99.435455
329,1.068955
330,134.57162
331,36.076725
332,47.35491
333,141.08237
334,110.679924
335,23.615864
336,7.1684804
337,5.1313634
338,123.780815
339,99.435455
340,75.314964
341,122.21091
342,40.70462
343,7.1684804
344,124.243164
345,40.59845
346,93.41776
347,45.06711
348,44.66504
349,108.82397
350,41.220684
351,122.19151
352,23.99556
353,156.6228
354,0.8381768
355,0.8381768
356,121.517784
357,117.61679
358,117.61679
359,76.5301
360,76.5301
361,32.611782
362,11.665397
363,5.647711
364,127.74686
365,24.226337
366,1.068955
367,135.07932
368,125.66674
369,44.444874
370,93.41776
371,8.38361
372,24.226337
373,8.38361
374,129.2289
375,117.61679
376,5.647711
377,5.647711
378,5.647711
379,20.413427
380,131.68445
381,125.66674
382,12.7567005
383,6.980248
384,123.780815
385,8.7075405
386,17.841505
387,117.61679
388,99.435455
389,17.841505
390,5.647711
391,101.467705
392,5.647711
393,24.965406
394,99.435455
395,1.068955
396,8.38361
397,13.286297
398,14.360096
399,119.495735
400,117.61679
401,24.965406
402,76.5301
403,117.40835
404,123.40665
405,24.2381
406,130.5624
407,104.42263
408,99.74351
409,48.821968
410,108.17616
411,17.841505
412,1.068955
413,105.7612
414,35.790802
415,105.7612
416,99.74351
417,105.7612
418,105.7612
419,5.647711
420,5.647711
421,40.59845
422,30.178463
423,110.37145
424,55.95408
425,1.068955
426,5.647711
427,55.49255
428,23.604101
429,11.665397
430,110.37145
431,105.7612
432,125.066795
433,41.590195
434,99.74351
435,105.7612
436,99.74351
437,16.700401
438,24.34317
439,105.7612
440,1.068955
441,6.980248
442,17.041193
443,17.841505
444,105.7612
445,46.76399
446,105.530426
447,105.530426
448,121.88084
449,18.1575
450,25.061197
451,5.4169326
452,105.530426
453,5.4169326
454,19.298601
455,19.298601
456,7.947166
457,18.884806
458,16.307999
459,29.300217
460,105.7612
461,9.5313225
462,108.65253
463,105.7612
464,105.7612
465,17.400028
466,29.644106
467,76.5301
468,105.7612
469,18.907143
470,124.29548
471,51.99963
472,53.336555
473,32.386894
474,42.650528
475,105.7612
476,21.243845
477,39.11538
478,5.647711
479,105.7612
480,15.18388
481,24.379457
482,99.74351
483,31.944708
484,13.802408
485,49.595993
486,28.087654
487,105.7612
488,15.834666
489,105.7612
490,121.74856
491,123.63448
492,131.68445
493,7.086641
494,110.37145
495,1.068955
496,129.63278
497,76.5301
498,15.549007
499,131.68445
500,108.24126
501,99.74351
502,19.529379
503,7.7847257
504,121.74856
505,127.74686
506,90.354996
507,19.529379
508,133.3607
509,121.729164
510,90.354996
511,105.7612
512,105.7612
513,5.647711
514,29.054823
515,51.947315
516,105.7612
517,76.5301
518,24.315487
519,31.943657
520,105.7612
521,59.997566
522,49.37372
523,99.74351
524,53.956806
525,53.022823
526,52.89564
527,46.72351
528,105.7612
529,105.7612
530,123.999084
531,25.303738
532,105.7612
533,26.44484
534,37.058765
535,45.64523
536,11.665397
537,110.37145
538,47.928753
539,105.7612
540,10.082634
541,105.7612
542,44.539043
543,76.5301
544,34.48507
545,11.665397
546,25.291975
547,25.303738
548,121.42495
549,110.37145
550,110.37145
551,38.473553
552,31.32142
553,1.068955
554,47.985508
555,30.33317
556,105.7612
557,60.040848
558,105.7612
559,76.5301
560,31.32142
561,76.5301
562,105.7612
563,99.74351
564,9.795701
565,96.93823
566,108.24752
567,100.92423
568,101.548485
569,20.581566
570,96.93823
571,4.7804832
572,96.93823
573,70.78718
574,18.964695
575,37.8971
576,96.93823
577,96.93823
578,20.581566
579,5.0830255
580,92.66202
581,96.93823
582,0.5042698
583,18.964695
584,96.93823
585,9.359241
586,96.93823
587,8.683016
588,96.93823
589,0.5042698
590,96.93823
591,5.0830255
592,42.08584
593,18.964695
594,96.93823
595,36.098423
596,18.964695
597,96.93823
598,5.0830255
599,9.359241
600,18.964695
601,5.0830255
602,88.88829
603,96.93823
604,92.66202
605,5.0830255
606,96.93823
607,5.0830255
608,96.93823
609,5.0830255
610,2.0314043
611,18.342459
612,96.93823
613,5.0830255
614,96.93823
615,24.47811
616,47.227837
617,5.0830255
618,96.93823
619,96.93823
620,96.93823
621,18.342459
622,92.66202
623,5.0830255
624,96.93823
625,25.46636
626,53.38559
627,88.88829
628,48.084843
629,96.93823
630,96.93823
631,5.519486
632,0.9407304
633,9.119476
634,28.8217
635,26.996256
636,73.05563
637,5.0830255
638,2.0314043
639,84.090454
640,7.58677
641,40.947998
642,7.58677
643,72.51361
644,5.0830255
645,73.05563
646,5.0830255
647,70.55189
648,7.2796545
649,38.790363
650,73.05563
651,86.326645
652,73.05563
653,73.05563
654,7.2796545
655,73.05563
656,3.0080135
657,73.05563
658,70.55189
659,73.05563
660,73.05563
661,77.665886
662,73.05563
663,83.188416
664,73.05563
665,5.0830255
666,73.05563
667,73.05563
668,7.58677
669,70.55189
670,7.58677
671,70.55189
672,5.0830255
673,7.2796545
674,71.84479
675,70.55189
676,73.05563
677,0.5042698
678,18.55473
679,2.7008982
680,38.901024
681,77.665886
682,70.55189
683,73.05563
684,84.36492
685,3.0080135
686,70.55189
687,73.05563
688,77.665886
689,7.58677
690,73.05563
691,3.0080135
692,81.861176
693,73.05563
694,5.0830255
695,48.382042
696,7.58677
697,57.698856
698,73.05563
699,70.55189
700,73.05563
701,0.5042698
702,73.05563
703,70.55189
704,25.881496
705,73.05563
706,6.6458993
707,75.01736
708,29.054993
709,61.026463
710,61.026463
711,4.4400673
712,94.72532
713,60.590004
714,68.559364
715,60.590004
716,60.590004
717,25.424313
718,21.713156
719,60.590004
720,44.95277
721,60.590004
722,60.590004
723,37.97189
724,24.802076
725,60.590004
726,14.855337
727,60.590004
728,4.003607
729,72.54947
730,-3.9342742
731,60.590004
732,65.20025
733,63.949112
734,63.949112
735,38.783695
736,21.359394
737,18.508854
738,4.003607
739,60.590004
740,0.6444824
741,47.302624
742,7.2796545
743,4.003607
744,21.137947
745,60.590004
746,4.003607
747,4.003607
748,60.590004
749,60.590004
750,18.354029
751,0.6444824
752,18.613924
753,60.590004
754,24.790314
755,24.790314
756,60.590004
757,25.41255
758,7.2796545
759,31.35159
760,24.802076
761,25.625246
762,33.97164
763,7.2796545
764,24.790314
765,7.2796545
766,24.802076
767,24.541132
768,11.438573
769,25.424313
770,16.886604
771,18.613924
772,21.724918
773,7.2796545
774,18.55473
775,18.55473
776,17.886618
777,25.424313
778,19.489567
779,25.529383
780,7.2796545
781,7.2796545
782,7.2796545
783,13.261772
784,22.068123
785,18.55473
786,17.932493
787,18.55473
788,18.55473
789,25.47019
790,18.55473
791,22.111065
792,7.2796545
793,15.195602
794,5.323891
795,59.64055
796,59.64055
797,68.51531
798,68.51531
799,68.51531
800,68.51531
801,68.51531
802,82.70958
803,68.51531
804,68.51531
805,68.51531
806,68.51531
807,68.51531
808,73.25701
809,68.51531
810,68.51531
811,68.51531
812,73.25701
813,113.02148
814,68.51531
815,68.51531
816,50.48075
817,68.51531
818,68.51531
819,68.51531
820,72.54795
821,68.51531
822,68.51531
823,68.51531
824,68.51531
825,68.51531
826,68.51531
827,68.51531
828,68.51531
829,68.51531
830,68.51531
831,73.25701
832,68.51531
833,68.51531
834,68.51531
835,68.51531
836,68.51531
837,68.51531
838,68.51531
839,68.51531
840,68.51531
841,68.51531
842,68.51531
843,68.51531
844,68.51531
845,68.51531
846,68.51531
847,68.51531
848,68.51531
849,68.51531
850,83.61824
851,68.51531
852,68.51531
853,68.51531
854,68.51531
855,68.51531
856,68.51531
857,68.51531
858,68.51531
859,68.51531
860,68.51531
861,68.51531
862,68.51531
863,68.51531
864,68.51531
865,68.51531
866,68.51531
867,68.51531
868,68.51531
869,73.25701
870,68.51531
871,68.51531
872,68.51531
873,68.51531
874,68.51531
875,68.51531
876,68.51531
877,50.48075
878,68.51531
879,68.51531
880,68.51531
881,68.51531
882,70.33273
883,68.51531
884,73.25701
885,68.51531
886,68.51531
887,68.51531
888,68.51531
889,68.51531
890,68.51531
891,68.51531
892,68.51531
893,68.51531
894,73.25701
895,68.51531
896,68.51531
897,68.51531
898,68.51531
899,68.51531
900,68.51531
901,68.51531
902,68.51531
903,68.51531
904,68.51531
905,68.51531
906,50.48075
907,68.51531
908,68.51531
909,97.91855
910,68.51531
911,111.74231
912,111.74231
913,111.74231
914,111.74231
915,111.74231
916,102.3538
917,111.74231
918,111.74231
919,111.74231
920,111.74231
921,147.22408
922,111.74231
923,110.40374
924,76.5606
925,111.74231
926,111.74231
927,111.74231
928,111.74231
929,111.74231
930,132.21385
931,111.74231
932,119.132935
933,108.35209
934,111.74231
935,111.74231
936,111.74231
937,111.74231
938,111.74231
939,111.74231
940,111.74231
941,136.51794
942,111.74231
943,111.74231
944,111.74231
945,111.74231
946,111.74231
947,144.16373
948,111.74231
949,111.74231
950,111.74231
951,111.74231
952,111.74231
953,102.3538
954,110.40374
955,111.74231
956,111.74231
957,111.74231
958,111.74231
959,110.40374
960,111.74231
961,111.74231
962,111.74231
963,111.74231
964,111.74231
965,111.74231
966,111.74231
967,111.74231
968,111.74231
969,111.74231
970,114.98052
971,113.64195
972,114.98052
973,105.59201
974,114.98052
975,79.79881
976,114.98052
977,129.45876
978,79.79881
979,114.98052
980,102.67206
981,114.98052
982,114.98052
983,114.98052
984,114.98052
985,114.98052
986,114.98052
987,114.98052
988,114.98052
989,111.5903
990,114.98052
991,114.98052
992,114.98052
993,79.79881
994,114.98052
995,114.98052
996,118.46975
997,118.46975
998,114.98052
999,124.33287
1000,120.43147
1001,114.98052
1002,140.5044
1003,113.64195
1004,113.64195
1005,105.59201
1006,114.98052
1007,114.98052
1008,114.98052
1009,114.98052
1010,114.98052
1011,114.98052
1012,114.98052
1013,114.98052
1014,114.98052
1015,105.59201
1016,114.98052
1017,114.98052
1018,114.98052
1019,114.98052
1020,114.98052
1021,114.98052
1022,79.79881
1023,114.98052
1024,114.98052
1025,114.98052
1026,114.98052
1027,114.98052
1028,114.98052
1029,114.98052
1030,114.98052
1031,114.98052
1032,114.98052
1033,114.98052
1034,114.98052
1035,114.98052
1036,114.98052
1037,114.98052
1038,114.98052
1039,114.98052
1040,114.98052
1041,114.98052
1042,114.98052
1043,114.98052
1044,114.98052
1045,114.98052
1046,114.98052
1047,114.98052
1048,114.98052
1049,114.98052
1050,114.98052
1051,118.46975
1052,121.03258
1053,158.19965
1054,114.98052
1055,114.98052
1056,118.46975
1057,104.63378
1058,147.40195
1059,122.37115
1060,127.374794
1061,114.98052
1062,114.98052
1063,114.98052
1064,114.98052
1065,114.98052
1066,114.98052
1067,111.5903
1068,114.98052
1069,113.64195
1070,114.98052
1071,114.98052
1072,114.98052
1073,114.98052
1074,114.98052
1075,105.59201
1076,114.98052
1077,114.98052
1078,114.98052
1079,114.98052
1080,114.98052
1081,114.98052
1082,114.98052
1083,114.98052
1084,105.59201
1085,114.98052
1086,114.98052
1087,114.98052
1088,114.98052
1089,114.98052
1090,114.98052
1091,114.98052
1092,114.98052
1093,114.98052
1094,114.98052
1095,105.59201
1096,114.98052
1097,114.98052
1098,114.98052
1099,102.67206
1100,114.98052
1101,114.98052
1102,114.98052
1103,114.98052
1104,114.98052
1105,114.98052
1106,114.98052
1107,118.46975
1108,114.98052
1109,114.98052
1110,114.98052
1111,113.64195
1112,111.5903
1113,114.98052
1114,114.98052
1115,114.98052
1116,114.98052
1117,114.98052
1118,114.98052
1119,105.59201
1120,114.98052
1121,114.98052
1122,114.98052
1123,114.98052
1124,114.98052
1125,114.98052
1126,114.98052
1127,111.5903
1128,114.98052
1129,114.98052
1130,114.98052
1131,118.46975
1132,132.36555
1133,113.887405
1134,121.27803
1135,113.887405
1136,117.60741
1137,114.11818
1138,117.60741
1139,114.11818
1140,117.60741
1141,117.60741
1142,114.11818
1143,114.11818
1144,114.11818
1145,114.11818
1146,114.11818
1147,114.11818
1148,114.11818
1149,114.11818
1150,114.11818
1151,114.11818
1152,104.72967
1153,114.11818
1154,114.11818
1155,114.11818
1156,114.11818
1157,114.11818
1158,114.11818
1159,114.11818
1160,114.11818
1161,114.11818
1162,114.11818
1163,114.11818
1164,114.11818
1165,114.11818
1166,114.11818
1167,114.11818
1168,114.11818
1169,114.11818
1170,114.11818
1171,114.11818
1172,104.72967
1173,114.11818
1174,114.11818
1175,114.11818
1176,114.11818
1177,114.11818
1178,114.11818
1179,114.11818
1180,114.11818
1181,114.11818
1182,114.11818
1183,114.11818
1184,117.60741
1185,78.93647
1186,78.93647
1187,114.11818
1188,114.11818
1189,114.11818
1190,114.11818
1191,114.11818
1192,114.11818
1193,114.11818
1194,114.11818
1195,114.11818
1196,114.11818
1197,114.11818
1198,114.11818
1199,114.11818
1200,114.11818
1201,114.11818
1202,114.11818
1203,114.11818
1204,114.11818
1205,114.11818
1206,78.93647
1207,114.11818
1208,114.11818
1209,78.93647
1210,118.10418
1211,78.93647
1212,78.93647
1213,114.11818
1214,78.93647
1215,119.56913
1216,114.11818
1217,114.11818
1218,114.11818
1219,114.11818
1220,114.11818
1221,114.11818
1222,114.11818
1223,114.11818
1224,114.11818
1225,114.11818
1226,104.72967
1227,114.11818
1228,114.11818
1229,114.11818
1230,115.63157
1231,115.63157
1232,115.63157
1233,115.63157
1234,115.63157
1235,115.63157
1236,115.63157
1237,115.63157
1238,115.63157
1239,113.30037
1240,115.63157
1241,115.86234
1242,106.47383
1243,115.86234
1244,115.86234
1245,115.86234
1246,115.86234
1247,115.86234
1248,115.86234
1249,115.86234
1250,115.86234
1251,102.218346
1252,115.86234
1253,115.86234
1254,115.86234
1255,115.86234
1256,78.41231
1257,115.86234
1258,115.86234
1259,115.86234
