id,actual_wait div 60000
0,36.51851654
1,15.71184349
2,42.67630386
3,0
4,0
5,14.34143162
6,10.30798054
7,0
8,40.54137039
9,52.70950699
10,0
11,52.70950699
12,62.05434036
13,0
14,52.70950699
15,15.63346672
16,0
17,17.41858864
18,0
19,10.81744957
20,31.22239685
21,62.05434036
22,14.35319519
23,0
24,0
25,18.77989578
26,4.471123219
27,18.0408268
28,0
29,18.09846497
30,0
31,1.759254575
32,0
33,12.97495365
34,9.319728851
35,12.02649021
36,0
37,0
38,5.890047073
39,0
40,11.29190063
41,0
42,0
43,0.526121438
44,5.93981123
45,0
46,0
47,0
48,17.21488571
49,0
50,18.09846497
51,16.3799572
52,16.81641579
53,0.526121438
54,0
55,30.56384277
56,0
57,0.526121438
58,12.32679653
59,0
60,18.09846497
61,16.3799572
62,16.3799572
63,6.326507568
64,5.93981123
65,0.526121438
66,78.03591919
67,0
68,91.6523819
69,68.70200348
70,0
71,99.70232391
72,97.65067291
73,68.70200348
74,74.70029449
75,91.6523819
76,75.1355896
77,91.6523819
78,103.2644882
79,91.6523819
80,99.70232391
81,85.63468933
82,97.70914459
83,95.36071014
84,100.1646729
85,0
86,0
87,114.8257294
88,0
89,82.72841644
90,82.72841644
91,0
92,0
93,4.792336941
94,0
95,90.77835846
96,0
97,76.71072388
98,103.0589752
99,15.06208992
100,114.2281342
101,0
102,114.2281342
103,126.2750931
104,0
105,114.2281342
106,58.60794067
107,108.2104416
108,79.66564941
109,103.0783768
110,108.9994812
111,87.71559143
112,109.0766678
113,0
114,89.05416107
115,108.6727905
116,114.2281342
117,0
118,85.66394043
119,105.8620071
120,83.03646851
121,114.6904831
122,0
123,102.6160278
124,108.6143188
125,102.5966263
126,102.6160278
127,114.2281342
128,124.869957
129,103.0783768
130,114.2281342
131,76.71072388
132,108.2104416
133,97.0606842
134,96.59833527
135,76.71072388
136,114.8257294
137,0
138,101.5053635
139,3.536563873
140,96.59833527
141,114.2281342
142,3.536563873
143,102.6160278
144,0
145,5.600328445
146,22.19505882
147,24.24671173
148,9.250834465
149,21.41970253
150,8.567528725
151,21.43146515
152,0
153,21.65048027
154,122.2937927
155,22.22508049
156,11.36623859
157,0
158,122.6789474
