id,actual_wait div 60000
0,38.0080452
1,16.60518646
2,49.32474136
3,0
4,0
5,19.42199135
6,8.019370079
7,0
8,42.13367462
9,30.39897346
10,0
11,30.39897346
12,63.78271866
13,0
14,30.39897346
15,17.98771858
16,0
17,18.32185555
18,0
19,17.31724548
20,29.60139465
21,63.78271866
22,19.42199135
23,0
24,0
25,18.32185555
26,2.971089125
27,18.32185555
28,0
29,18.69413567
30,0
31,1.864063978
32,0
33,15.90721798
34,8.019370079
35,9.736039162
36,0
37,0
38,5.692368507
39,0
40,17.81443405
41,0
42,0
43,3.97570014
44,4.812668324
45,0
46,0
47,0
48,17.81443405
49,0
50,18.69413567
51,16.97746658
52,16.37984848
53,3.97570014
54,0
55,30.91487312
56,0
57,2.971089125
58,16.97746658
59,0
60,18.69413567
61,16.97746658
62,16.97746658
63,6.205775738
64,4.812668324
65,2.971089125
66,67.18953705
67,0
68,93.5282135
69,74.6157074
70,0
71,95.13726807
72,93.5282135
73,74.6157074
74,74.6157074
75,93.5282135
76,76.51937866
77,93.5282135
78,96.23740387
79,93.5282135
80,95.13726807
81,85.67440033
82,83.03029633
83,88.17491913
84,89.78397369
85,0
86,0
87,110.0108871
88,0
89,87.00231934
90,87.00231934
91,0
92,0
93,1.143073916
94,0
95,88.6113739
96,0
97,83.63902283
98,92.7077179
99,0.269062132
100,108.6240158
101,0
102,108.6240158
103,128.5715637
104,0
105,108.6240158
106,61.70653534
107,100.7702026
108,87.00231934
109,100.5615311
110,104.6062622
111,88.6113739
112,100.5615311
113,0
114,88.6113739
115,95.41690826
116,108.6240158
117,0
118,87.00231934
119,105.9148254
120,85.24807739
121,103.2707214
122,0
123,105.9148254
124,105.9148254
125,98.06101227
126,105.9148254
127,108.6240158
128,117.4300842
129,100.5615311
130,108.6240158
131,83.63902283
132,100.7702026
133,92.7077179
134,98.06101227
135,82.63441467
136,110.0108871
137,0
138,99.44788361
139,2.988572836
140,98.06101227
141,108.6240158
142,2.988572836
143,105.9148254
144,0
145,5.962418079
146,20.483284
147,22.09234238
148,10.28021812
149,24.87053108
150,14.33405304
151,24.87053108
152,0
153,24.08643913
154,121.6425018
155,24.08643913
156,14.97779465
157,0
158,121.1881638
159,13.45794487
160,22.30211639
161,114.9988251
162,102.5378952
163,116.6078796
164,15.83201408
165,25.77762604
166,33.18227005
167,13.45794487
168,75.33938599
169,7.246456146
170,119.852623
171,15.83201408
172,24.94065857
173,112.0205688
174,25.77762604
175,27.64985085
176,119.852623
177,100.9288406
178,109.2896194
179,24.94065857
180,10.60974693
181,13.45794487
182,102.5378952
