id,actual_wait div 60000
0,36.9582634
1,17.63158798
2,51.26345444
3,0
4,0
5,18.61129379
6,8.536165237
7,0
8,45.59902573
9,3.484297276
10,0
11,3.484297276
12,26.79574013
13,0
14,0.240229368
15,24.53174782
16,1.098043084
17,19.10304451
18,0
19,21.5196228
20,37.68019867
21,23.35189629
22,21.16598892
23,0
24,0
25,20.97077751
26,28.16037941
27,22.1421032
28,0
29,23.45489311
30,0
31,0.492631555
32,0
33,32.50984192
34,9.527504921
35,8.952693939
36,0
37,0
38,7.147319794
39,0
40,20.38526535
41,0
42,0
43,5.919154644
44,4.72284174
45,0
46,0
47,0
48,24.16168404
49,0
50,25.4126873
51,22.51062775
52,22.26597023
53,7.829822063
54,0
55,37.71600342
56,0
57,18.10625839
58,16.04618073
59,0
60,26.23313904
61,24.65872002
62,17.58447075
63,11.17378998
64,6.168390751
65,18.57784081
66,42.97710419
67,0
68,59.77840042
69,37.16371536
70,0
71,61.51950073
72,59.46530914
73,37.16371536
74,36.02653122
75,61.47948456
76,56.46500015
77,60.34230042
78,70.03601074
79,73.26985168
80,66.54489136
81,57.00102997
82,52.90258789
83,54.74941254
84,60.98608398
85,0
86,0
87,90.79736328
88,0
89,69.92562103
90,68.78843689
91,0
92,0
93,0
94,0
95,68.4990387
96,0
97,61.42751694
98,69.93442535
99,0
100,93.12710571
101,0
102,94.54542542
103,115.2230225
104,0
105,101.2672729
106,35.5892601
107,91.55808258
108,76.06271362
109,89.26486969
110,88.7636261
111,75.44245148
112,95.12802887
113,0
114,77.76787567
115,84.24714661
116,110.7630997
117,0
118,76.66653442
119,104.0474014
120,69.26976776
121,100.6772308
122,0
123,106.8856735
124,105.7484894
125,92.79458618
126,104.9494858
127,107.2280197
128,114.2564011
129,95.78865814
130,107.2280197
131,72.35262299
132,96.94152832
133,82.83562469
134,94.64193726
135,70.60514069
136,104.1686478
137,0
138,99.15695953
139,0.068168163
140,92.59283447
141,107.4467773
142,0.068168163
143,106.8623734
144,0
145,0
146,4.312808514
147,6.366996288
148,3.951443672
149,16.41249084
150,0
151,14.48509598
152,0
153,15.73493004
154,119.2119675
155,14.13091946
156,0
157,0
158,107.0285645
159,1.459354639
160,4.056341171
161,121.6642456
162,93.29143524
163,123.429039
164,0
165,14.15635204
166,19.6850605
167,0.594016373
168,47.34481049
169,0
170,116.171257
171,0
172,13.51781368
173,115.1072235
174,12.82997894
175,16.02816391
176,122.9869003
177,97.50099945
178,104.1853256
179,18.05265045
180,0
181,1.569224238
182,100.5715637
183,86.35419464
184,16.27325821
185,90.93756104
186,89.74944305
187,122.8940277
188,105.0679703
189,119.4449692
190,14.46461105
191,92.89307404
192,20.3477459
193,126.6372833
194,15.63607311
195,0
196,14.69958687
197,100.1835251
198,14.94882393
199,127.7839737
200,93.12141418
201,129.2474976
202,101.647049
203,101.647049
204,133.3661499
205,0
206,122.6466522
207,100.5098648
208,8.020654678
209,2.580299377
210,19.4303093
211,90.84002686
212,0
213,0
214,100.2204666
215,125.0509415
216,116.8113861
217,23.85547256
218,100.2204666
219,100.2204666
220,15.36669731
221,101.647049
222,21.76030922
223,93.14894104
224,17.96372986
225,36.5422554
226,121.4884109
227,8.90422821
228,128.9048157
229,0
230,0
231,0
232,1.787769675
233,123.95681
234,119.2618027
235,16.75692558
236,91.23270416
237,0
238,31.33577728
239,30.03176498
240,16.75692558
241,12.60384369
242,116.6504517
243,120.2571945
244,0
245,1.993672729
246,136.6769867
247,106.0933533
248,106.0933533
249,100.0772781
250,91.11499023
251,15.58545876
252,16.06967545
253,3.395265579
254,0.525061607
255,128.8860168
256,13.39363956
257,9.322119713
258,0
259,2.447510481
260,22.57783699
261,29.99984741
262,136.0923615
263,52.57064056
264,9.728326797
265,125.5704803
266,5.725870132
267,3.041590452
268,124.7210159
269,0
270,4.0952034
271,116.3570786
272,101.5881729
273,133.0331116
274,114.0076218
275,7.4147048
276,132.4716644
277,101.5881729
278,154.5165558
279,132.2809448
280,132.1561279
281,5.281443119
282,134.4615021
283,134.4615021
284,7.068604946
285,5.771131992
286,19.36685753
287,126.7788467
288,115.8547974
289,57.52555466
290,136.2059784
291,20.18104553
292,135.5368805
293,77.32826996
294,13.62132549
295,0
296,5.09112072
297,6.37406826
298,147.7199097
299,38.70717239
300,137.8222198
301,125.8911819
302,117.8834534
303,14.74837017
304,147.1584625
305,1.031377316
306,37.38757324
307,130.6351166
308,143.6729431
309,148.9050751
310,137.4087677
311,33.11924362
312,131.8921661
313,109.8457489
314,19.78079987
315,131.5372009
316,5.102845192
317,46.87385941
318,118.5626602
319,109.9137268
320,28.60706711
321,138.8571777
322,115.8160248
323,138.8571777
324,38.02677536
325,118.6900787
326,138.8571777
327,137.9801941
328,117.7971497
329,2.169012308
330,139.2694397
331,26.7983532
332,38.64360046
333,172.3276672
334,116.4951782
335,20.11597443
336,0.336640805
337,0
338,132.7571106
339,116.900383
340,59.43358231
341,126.8212967
342,34.53307724
343,1.838597417
344,120.963028
345,36.15427399
346,108.8501358
347,45.47843933
348,34.49798203
349,118.6208878
350,36.10284424
351,118.9088364
352,28.17913246
353,183.9912872
354,3.413881779
355,3.169699192
356,158.7870789
357,146.5773621
358,145.9016266
359,75.4617157
360,85.49233246
361,28.41706467
